被试编号,实验条件,eHMI样式,紧急程度,追赶公交车,车流密度,环境照度,注视次数eHMI1,eHMI2,eHMI3,eHMI,车辆,总,注视时长eHMI1,eHMI2,eHMI3,eHMI,车辆,总,首次注视,穿越过程注视次数eHMI1,eHMI2,eHMI3,eHMI,车辆,总,穿越过程注视时长eHMI1,eHMI2,eHMI3,eHMI,车辆,总,首次注视,瞳孔最大,瞳孔平均,瞳孔差值,穿越过程瞳孔最大,穿越过程瞳孔平均,穿越过程瞳孔差值,穿越状态,穿越延误,穿越时间,安全边际,安全距离,Q1,Q2,Q3
10,11,4,1,True,Low,Clear,0,1,0,1,3,4,0.1551529,0.0890668,0,0.2442197,0.6892798,0.9334995,0.7052022,0,2,0,2,0,2,0.0207848,0.1943666,0,0.2151514,0.022406,0.2375574,0.6850316,4.725471,4.484515,0.4876876,4.788681,4.40079,0.4976873,1,1.18,2.220943,2.260052,6.282944,6,7,7
10,18,3,1,False,High,Clear,0,0,0,0,2,2,0.5595723,0.0652025,0,0.6247748,0.2008126,0.8255874,0,0,2,0,2,0,2,0,0.3150442,0,0.3150442,0.1690332,0.4840774,1.142818,4.476212,4.263463,0.2430954,4.849892,4.565101,0.1555128,1,1.26,2.145217,2.255408,6.270035,5,6,7
10,31,4,2,True,High,Clear,2,0,0,2,0,2,0.6070532,0.2549669,0,0.8620201,0.0473502,0.9093703,0.1020559,0,0,0,0,0,0,0,0,0,0,0,0,0,4.267357,4.117523,0.1562142,4.496201,4.26258,0.1461964,1,1.03,2.128762,0.6850839,2.55214,6,7,7
10,8,1,1,True,Low,Clear,0,1,0,1,4,5,0.6759226,0.196712,0,0.8726346,0.6035796,1.476214,1.391375,0,0,0,0,2,2,0,0,0,0,0.2966446,0.2966446,0,4.692039,4.355331,0.2146106,4.80162,4.581761,0.2061644,1,1.70,2.231846,1.689132,4.695786,2,1,1
10,25,2,1,True,High,Clear,0,4,0,4,0,4,0.2906793,0.6890101,0,0.9796895,0.0878035,1.067493,0.0899438,2,2,0,4,1,5,0.2204589,0.6052185,0,0.8256774,0.1905743,1.016252,1.388017,4.528915,4.418747,0.1876144,4.589554,4.27197,0.405828,1,0.98,2.566638,2.156836,5.996003,5,6,6
10,17,2,1,False,High,Clear,0,0,0,0,2,2,0.5708548,0.1518104,0,0.7226653,0.1765419,0.8992071,0,0,4,0,4,2,6,0.0407338,0.5451917,0,0.5859255,0.0348156,0.6207411,0.5963565,4.195892,4.033156,0.1006527,4.390709,4.103568,0.417695,1,1.12,2.79919,1.831823,5.092469,6,6,6
10,24,1,1,True,High,Clear,2,0,0,2,2,4,1.001425,0.0211566,0,1.022581,0.3551151,1.377696,0.0655257,0,0,0,0,2,2,0,0,0,0,0.1846066,0.1846066,0,4.863708,4.613809,0.1880903,4.910843,4.551861,0.4203715,1,1.85,2.338936,1.516548,4.216004,2,1,1
10,5,2,2,False,Low,Clear,2,0,0,2,2,4,0.6025796,0.131479,0,0.7340586,0.1536241,0.8876827,0.6876228,0,4,0,4,0,4,0,0.3616498,0,0.3616498,0.0202777,0.3819275,0.728386,4.085541,3.93617,0.07886076,4.636238,4.320734,0.2411919,1,1.09,2.114698,0.576251,2.017624,5,6,6
10,15,4,2,True,Low,Clear,2,0,0,2,0,2,0.6211913,0.0221689,0,0.6433601,0.0221453,0.6655054,0.0887183,0,0,0,0,0,0,0,0,0,0,0,0,0,4.383507,4.22036,0.1575756,4.866089,4.608459,0.168551,1,1.07,2.086927,0.6697526,2.495026,6,7,7
10,9,2,1,True,Low,Clear,0,2,0,2,0,2,0.5994036,0.2010094,0,0.800413,0,0.800413,0.0884458,1,2,0,3,3,6,0.08927931,0.2437462,0,0.3330255,0.5243614,0.8573869,0.4923956,4.424576,4.271787,0.3335266,4.554527,4.253324,0.3532629,1,1.05,2.598132,1.948795,5.417649,6,6,6
10,4,1,2,False,Low,Clear,2,0,0,2,9,11,1.244088,0,0,1.244088,2.020821,3.264909,0.0886124,0,0,0,0,0,0,0,0,0,0,0,0,0,4.736969,4.451467,0.2112718,0,0,0,0,0.00,0,0,0,2,1,1
10,19,4,1,False,High,Clear,0,2,0,2,2,4,0.4221977,0.2219706,0,0.6441683,0.3339499,0.9781182,0.7997318,3,3,0,6,0,6,0.2442245,0.7994884,0,1.043713,0.0476007,1.091314,0.9213236,4.004448,3.854908,0.1551175,4.44809,4.072285,0.3387313,1,1.20,2.625906,1.944113,5.404633,6,7,7
10,7,4,2,False,Low,Clear,1,0,0,1,1,2,0.4238063,0.5990394,0,1.022846,0.1104055,1.133251,0.155892,0,1,0,1,0,1,0,0.1555474,0,0.1555474,0,0.1555474,0,4.106689,4.037849,0.03954744,4.63652,4.26802,0.2974124,1,1.07,2.155063,0.5531871,1.972275,5,7,7
10,12,1,2,True,Low,Clear,0,0,0,0,19,19,0.2007957,0,0,0.2007957,3.909573,4.110369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.579056,4.373303,0.1622362,4.652588,4.510999,0.1415887,0,4.87,0.5117799,0,0,2,1,1
10,21,2,2,False,High,Clear,2,0,0,2,0,2,0.7666219,0.0213132,0,0.7879351,0.0233164,0.8112515,0.0886712,0,2,0,2,2,4,0.0799214,0.2908127,0,0.3707341,0.0843489,0.455083,0.5030614,3.974594,3.868501,0.1040268,4.618584,4.314406,0.2233577,1,1.08,2.167425,0.5635443,2.009202,5,5,6
10,6,3,2,False,Low,Clear,4,2,0,6,0,6,0.9777489,0.135015,0,1.112764,0.0223961,1.13516,0.0887549,0,5,0,5,0,5,0,0.4108806,0,0.4108806,0.0174593,0.4283399,0.7696088,4.320656,4.181581,0.1794901,4.714241,4.400153,0.313024,1,1.35,2.020252,0.4346713,1.424546,5,5,6
10,26,3,1,True,High,Clear,0,0,0,0,2,2,0,0.0659565,0,0.0659565,0.1117742,0.1777307,0,3,1,0,4,1,5,0.8824403,0.5128613,0,1.395302,0.2749283,1.67023,1.446059,4.54023,4.503801,0.03642893,4.816299,4.281361,0.5089993,1,0.11,3.433857,2.222102,6.177445,5,6,6
10,10,3,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.969696,4.680744,0.2182298,1,-5.02,2.577876,10.40633,86.71909,1,1,1
10,14,3,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99234,4.642908,0.2132697,1,-5.02,2.101496,10.66873,88.90572,1,1,1
10,2,3,1,False,Low,Clear,0,0,0,0,0,0,0,0.0452471,0,0.0452471,0.0654766,0.1107237,0,2,7,0,9,4,13,1.288883,0.5334462,0,1.822329,0.497953,2.320282,0,4.406349,4.386686,0.01966333,4.823166,4.358482,0.4106154,1,0.02,3.755195,2.108413,5.86139,6,7,7
10,13,2,2,True,Low,Clear,0,0,0,0,2,2,0.0230343,0.2907504,0,0.3137847,0.1766032,0.4903879,0,2,0,0,2,1,3,0.4090717,0.0412957,0,0.4503675,0.1372485,0.587616,1.024969,4.41523,4.332161,0.08306837,4.534607,4.226717,0.2457633,1,0.41,2.775606,0.5935982,2.154343,5,5,6
10,28,1,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6,0,6,0.1302831,0.5776322,0,0.7079154,0.1782414,0.8861568,0.355607,0,0,0,4.726608,4.411652,0.243187,1,-0.12,2.916558,0.8874174,3.902237,3,1,1
10,1,2,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.008949,4.760342,0.1894155,-1,-2.64,2.142988,2.854404,23.78661,1,1,1
11,13,2,2,True,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.1558368,0.1558368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.230782,4.035302,0.1954794,4.219795,4.028004,0.1381907,1,0.72,2.406916,0.7204508,2.799164,5,7,6
11,31,4,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1080637,0.1080637,0,3.977959,3.854601,0.123358,4.061775,3.79444,0.2384217,1,0.84,2.309442,0.6101748,2.253556,5,6,7
11,24,1,1,True,High,Clear,0,0,0,0,4,4,0,0,0,0,0.2692132,0.2692132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.037163,3.816426,0.155314,4.312164,4.069387,0.1995754,1,1.49,2.665968,1.475097,4.10077,4,3,2
11,20,1,2,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.3532279,0.3532279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17041,3.956842,0.2103083,0,0,0,0,0.00,0,0,0,3,1,1
11,14,3,2,True,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.3761003,0.3761003,0,0,0,0,0,1,1,0,0,0,0,0.2999795,0.2999795,0,3.994614,3.784922,0.1550446,4.243141,3.919147,0.193049,1,1.27,2.185732,0.3814872,1.225831,5,5,6
11,9,2,1,True,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.6202168,0.6202168,0,0,0,0,0,4,4,0,0,0,0,0.6422997,0.6422997,0,3.918159,3.654313,0.5543993,4.970726,3.873093,1.089735,1,1.11,3.857043,2.074839,5.768052,5,4,5
11,26,3,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0.08515801,0.08515801,0,0,0,0,0,2,2,0,0,0,0,0.6213638,0.6213638,0,3.988441,3.806333,0.2585294,4.121117,3.827044,0.2371941,1,1.35,2.411089,1.973675,5.486817,6,7,7
11,4,1,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.222176,4.050946,0.1242504,4.199059,4.142283,0.05677557,0,5.24,0.115743,0,0,2,1,1
11,22,3,2,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.2780815,0.2780815,0,0,0,0,0,4,4,0,0,0,0,0.4928344,0.4928344,0,4.112427,3.928894,0,4.132385,3.96192,0.1243014,1,1.03,2.360479,0.4777135,1.626755,6,7,6
11,3,4,1,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.3525743,0.3525743,0,0,0,0,0,2,2,0,0,0,0,0.2041796,0.2041796,0,3.979813,3.87394,0.09729004,4.092606,3.875752,0.1892965,1,0.94,2.316607,2.472918,6.874711,6,7,7
11,2,3,1,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.5104066,0.5104066,0,0,0,0,0,4,4,0,0,0,0,0.6066461,0.6066461,0,4.019478,3.888955,0.09110379,4.05513,3.879144,0.1525433,1,1.02,2.506236,2.154453,5.98938,6,7,6
11,0,1,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.157295,4.043977,0.113318,4.122147,4.036913,0.08523369,0,-5.02,0.6994732,0,0,3,0,0
11,17,2,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0.0914507,0.0914507,0,0,0,0,0,4,4,0,0,0,0,0.4709021,0.4709021,0,3.918999,3.718208,0.1701427,4.263428,3.860609,0.3329387,1,1.58,2.605562,1.526494,4.243653,4,4,5
11,27,4,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0.0211004,0.0211004,0,0,0,0,0,4,4,0,0,0,0,0.7961181,0.7961181,0,3.681366,3.621227,0.04624772,3.991501,3.777116,0.1252887,1,1.15,2.389185,2.145655,5.964921,5,7,7
11,1,2,1,False,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.5335235,0.5335235,0,0,0,0,0,2,2,0,0,0,0,0.2943114,0.2943114,0,4.243423,3.892893,0.4856675,4.212814,3.903756,0.2396812,1,1.02,2.610036,2.04712,5.690995,4,4,5
11,12,1,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.213493,3.91314,0.324497,0,0,0,0,0.00,0,0,0,3,1,1
11,19,4,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0.0218734,0.0218734,0,0,0,0,0,0,0,0,0,0,0,0.0227315,0.0227315,0,3.867302,3.750008,0.1144884,4.065147,3.810761,0.1652648,1,1.37,2.415864,1.954069,5.432312,5,7,7
11,11,4,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.3128027,0.3128027,0,3.96093,3.804623,0.156307,4.435379,3.692462,0.8503013,1,0.35,2.998968,2.371189,6.591904,6,7,7
11,10,3,1,True,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.2470728,0.2470728,0,0,0,0,0,4,4,0,0,0,0,0.569495,0.569495,0,3.932205,3.806648,0.1535103,4.070992,3.792447,0.2189629,1,1.13,2.598309,1.990959,5.534867,6,7,6
11,29,2,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,4,3,4
11,16,1,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.030479,3.815503,0.1447396,4.273529,4.054045,0.1887927,1,1.55,3.243008,1.04953,2.917695,2,1,1
11,25,2,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.6448368,0.6448368,0,4.463463,3.869314,0.7232027,4.027252,3.814352,0.1616845,1,1.06,2.61865,2.107568,5.85904,4,3,5
11,8,1,1,True,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.3288745,0.3288745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.044159,3.901775,0.1317642,4.498779,3.86792,0.6568959,1,1.82,2.675757,1.318019,3.664093,2,1,1
11,7,4,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0.0653017,0.0653017,0,0,0,0,0,6,6,0,0,0,0,0.6771704,0.6771704,0,3.867638,3.732255,0.1579037,4.246101,3.888249,0.2070241,1,1.15,2.131833,0.508113,1.779053,4,7,6
11,21,2,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.804802,3.604394,0.105947,4.710625,4.124887,0.45191,1,1.38,2.243924,0.3427127,1.046402,3,3,5
11,28,1,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.103035,3.721917,0.3508761,0,0,0,0,0.00,0,0,0,2,1,1
11,30,3,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258611,0.0258611,0,3.982216,3.790671,0.1459799,4.575989,4.207014,0.3095284,1,1.62,4.606793,0.2933586,0.815537,3,5,5
11,15,4,2,True,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.156115,0.156115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.981987,3.797773,0.2130432,4.284103,3.95546,0.2480755,1,0.98,2.697751,0.6765823,2.607071,4,7,7
11,6,3,2,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.2624089,0.2624089,0,0,0,0,0,4,4,0,0,0,0,0.5497175,0.5497175,0,4.150436,3.76471,0.3870773,4.197113,3.961391,0.183352,1,1.09,2.23145,0.5503719,1.944626,4,7,6
11,5,2,2,False,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.4253971,0.4253971,0,0,0,0,0,0,0,0,0,0,0,0.0236899,0.0236899,0,3.996941,3.863939,0.1330016,4.286514,3.929909,0.2996931,1,0.85,2.368125,0.6422931,2.413285,4,4,5
11,23,4,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0.020819,0.020819,0,0,0,0,0,0,0,0,0,0,0,0.09835669,0.09835669,0,3.804413,3.622684,0.1352417,4.237961,3.919042,0.1615949,1,1.35,1.966373,0.4725023,1.609009,4,7,6
11,18,3,1,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.2914356,0.2914356,0,0,0,0,0,6,6,0,0,0,0,0.7308471,0.7308471,0,4.125084,3.756047,0.3690367,4.194664,3.939882,0.1844893,1,0.87,2.387128,2.343042,6.513657,6,7,6
12,2,3,1,False,Low,Clear,0,1,0,1,5,6,0,0.3771025,0,0.3771025,0.671178,1.04828,1.943832,0,1,0,1,0,1,0.0663161,0.5968287,0,0.6631448,0.1055444,0.7686892,0,4.722771,4.179547,0.5413103,5.364258,4.716817,0.6113048,1,2.37,2.224753,1.06615,2.963898,6,6,6
12,27,4,1,True,High,Clear,0,2,0,2,0,2,0,0.1794188,0,0.1794188,0.0890939,0.2685127,0.1559768,0,1,0,1,0,1,0,0.0835548,0,0.0835548,0.1001858,0.1837406,0,4.778427,4.619171,0.159256,5.040161,4.650828,0.3875976,1,0.18,2.386745,3.086557,8.580628,5,5,6
12,28,1,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,6,0,0.9103397,0,0.9103397,0.3999176,1.310257,0.0885449,0,0,0,5.189301,4.678256,0.489171,1,-0.14,2.952049,1.002241,4.439225,4,4,3
12,30,3,2,True,High,Clear,0,2,0,2,0,2,0,0.5772867,0,0.5772867,0.0663798,0.6436664,0.0902333,0,0,0,0,1,1,0,0.3519659,0,0.3519659,0.3585317,0.7104976,0,4.651863,4.519402,0.1324611,5.127357,4.646237,0.4888754,1,0.57,2.468299,0.8042813,3.253556,6,6,6
12,18,3,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.3332243,0.3792811,0,0.7125055,0.2006918,0.9131973,0.6165354,4.600815,4.378016,0.2227988,4.929222,4.520748,0.3212204,1,0.15,2.806264,2.791041,7.759095,6,6,6
12,29,2,2,True,High,Clear,2,0,0,2,0,2,0.4647269,0.1813154,0,0.6460423,0.1526985,0.7987409,0.0884779,0,3,0,3,0,3,0.040741,0.5775323,0,0.6182733,0.0397449,0.6580182,0.8748419,4.584824,4.358351,0.2264724,4.870697,4.579904,0.1128917,1,0.71,2.270629,0.841078,3.456238,5,5,5
12,24,1,1,True,High,Clear,0,0,0,0,2,2,0.1084334,0.0628176,0,0.171251,0.2729756,0.4442266,0,2,4,0,6,2,8,0.1279006,0.5924465,0,0.7203471,0.4189583,1.139305,0,4.659668,4.604199,0.05546856,5.113167,4.678293,0.370461,1,0.38,2.653573,2.738986,7.61438,3,1,1
12,22,3,2,False,High,Clear,0,2,0,2,0,2,0.0439957,0.1773757,0,0.2213714,0.0215651,0.2429365,0.3356899,0,1,0,1,0,1,0,0.2690328,0,0.2690328,0.2876507,0.5566835,0,4.656769,4.137465,0.5193038,4.881615,4.425768,0.4121957,1,0.40,2.509724,0.9026119,3.882401,5,6,5
12,14,3,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.395164,4.858843,0.5136952,1,-2.66,2.230265,2.988943,24.90776,1,1,1
12,12,1,2,True,Low,Clear,0,2,0,2,7,9,0.6684593,0.4040417,0,1.072501,1.794216,2.866717,0.0669514,0,0,0,0,0,0,0,0,0,0,0,0,0,4.998268,4.597895,0.392673,4.956131,4.696764,0.2593665,0,5.15,0.2446334,0,0,1,1,1
12,15,4,2,True,Low,Clear,0,4,0,4,0,4,0,0.6228191,0,0.6228191,0.1765724,0.7993914,0.1334782,0,2,0,2,0,2,0.0616538,0.2412836,0,0.3029374,0.0897286,0.392666,1.066454,5.188499,4.635124,0.5533752,5.135979,4.812035,0.229198,1,0.87,2.122009,0.7807758,3.133484,6,6,6
12,31,4,2,True,High,Clear,0,0,0,0,2,2,0.1786401,0.1563531,0,0.3349932,0.3107372,0.6457304,0,0,2,0,2,0,2,0,0.2081496,0,0.2081496,0.1801489,0.3882985,0.8129835,4.706696,4.554021,0.1526742,5.043907,4.687031,0.5454969,1,0.76,2.236257,0.8518211,3.554902,6,5,6
12,13,2,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23848,4.950412,0.2491808,1,-2.82,2.468003,2.977721,24.81424,1,1,1
12,21,2,2,False,High,Clear,0,2,0,2,0,2,0,0.5153289,0,0.5153289,0.0405624,0.5558913,0.066659,0,3,0,3,3,6,0.0894542,0.6136495,0,0.7031038,0.6012904,1.304394,1.321471,4.485199,4.31716,0.1680393,5.065216,4.54917,0.5015879,1,0.49,2.37691,0.9136197,3.958985,5,5,5
12,25,2,1,True,High,Clear,0,2,0,2,0,2,0,0.5112286,0,0.5112286,0,0.5112286,0.0874443,2,0,0,2,3,5,0.096968,0.2285478,0,0.3255158,0.4544107,0.7799265,0.7560745,4.60685,4.473888,0.1329613,4.919876,4.536044,0.3425364,1,0.42,2.59885,2.724424,7.573899,5,6,5
12,10,3,1,True,Low,Clear,0,0,0,0,2,2,0,0.0302529,0,0.0302529,0.3971302,0.4273831,0,2,7,0,9,0,9,0.1904608,0.6039457,0,0.7944065,0.1044036,0.8988101,0,0,0,0,5.067596,4.578633,0.5056624,1,-5.02,2.499676,1.961452,5.452836,6,6,6
12,20,1,2,False,High,Clear,4,2,0,6,18,24,0.6796245,0.4676957,0,1.14732,2.817794,3.965114,0.08868299,0,0,0,0,0,0,0,0,0,0,0,0,0,4.760574,4.474432,0.2903538,0,0,0,0,0.00,0,0,0,1,1,1
12,3,4,1,False,Low,Clear,0,2,0,2,0,2,0,0.7100586,0,0.7100586,0.2435373,0.9535959,0.1105963,0,3,0,3,3,6,0.0806115,0.4405717,0,0.5211833,0.3346789,0.8558621,0.9454219,4.409821,4.110911,0.3418989,4.916481,4.503762,0.4616461,1,1.04,2.441999,2.186167,6.077546,7,6,6
12,8,1,1,True,Low,Clear,2,4,0,6,4,10,0.1785813,1.111176,0,1.289757,0.7744089,2.064166,0.1178352,0,1,0,1,2,3,0.1037986,0.2683678,0,0.3721664,0.5760275,0.9481939,1.393301,4.725029,4.387644,0.2630582,5.000648,4.588201,0.4548635,1,2.19,2.211545,1.233734,3.42978,4,1,1
12,6,3,2,False,Low,Clear,0,1,0,1,3,4,0.2879996,0.3331415,0,0.6211411,0.3797625,1.000904,0.9178001,2,1,0,3,0,3,0.2509976,0.1081895,0,0.3591871,0.1754316,0.5346187,0.7871155,4.526924,4.287555,0.7550125,4.989876,4.660553,0.3187156,1,1.00,2.003446,0.7452989,2.919556,5,6,6
12,23,4,2,False,High,Clear,2,0,0,2,0,2,0.4672504,0.3313874,0,0.7986377,0.1597946,0.9584323,0.1107382,2,1,0,3,0,3,0.079601,0.3016619,0,0.3812629,0.2431218,0.6243847,0,4.491898,4.342323,0.1495743,4.924339,4.508595,0.1519556,1,0.87,1.965095,0.8628615,3.573365,5,6,6
12,7,4,2,False,Low,Clear,0,2,0,2,0,2,0,0.7731465,0,0.7731465,0.0708052,0.8439517,0.0882008,0,2,0,2,1,3,0.0608283,0.2559626,0,0.3167909,0.2725337,0.5893246,0,4.340721,4.180746,0.1599755,5.056541,4.505097,0.5010843,1,0.78,1.991542,0.9003795,3.786362,5,6,6
12,19,4,1,False,High,Clear,1,2,0,3,2,5,0.1790029,0.1798576,0,0.3588605,0.2335849,0.5924454,0.3435033,0,3,0,3,2,5,0,0.2374568,0,0.2374568,0.3779598,0.6154166,0,4.57373,4.391148,0.1825829,4.890915,4.447552,0.5622282,1,0.51,2.326883,2.819912,7.839356,7,6,7
12,17,2,1,False,High,Clear,0,0,0,0,2,2,0.2879846,0.1560919,0,0.4440765,0.3550772,0.7991537,0,1,2,0,3,2,5,0.0260573,0.5105997,0,0.536657,0.4089025,0.9455595,1.378119,4.532074,4.403697,0.1283774,4.71772,4.414209,0.2587571,1,0.73,2.395122,2.637844,7.333207,6,5,5
12,0,1,1,False,Low,Clear,1,2,0,3,1,4,1.108532,0.8199357,0,1.928467,0.0884233,2.016891,0.1141419,1,4,0,5,3,8,0.0403324,0.3796028,0,0.4199352,0.6830487,1.102984,0,4.514481,4.126508,0.3786983,4.903992,4.484446,0.3829947,1,2.00,2.21205,1.432153,3.981385,4,1,1
12,9,2,1,True,Low,Clear,2,0,0,2,0,2,0.2674511,0.3331037,0,0.6005548,0.0656912,0.6662461,0.0887404,0,2,0,2,2,4,0.160053,0.1438393,0,0.3038923,0.2276489,0.5315412,1.140142,4.647026,4.495176,0.1518502,4.985298,4.5436,0.4107857,1,0.58,2.600639,2.644546,7.351838,6,5,6
12,5,2,2,False,Low,Clear,0,0,0,0,2,2,0.1291318,0.153602,0,0.2827338,0.6731272,0.955861,0,0,0,0,0,2,2,0.0410382,0.2214653,0,0.2625035,0.2792458,0.5417493,0,4.472275,4.350317,0.1219573,5.064186,4.691195,0.2978892,1,0.89,1.854723,0.904246,3.918366,5,5,5
12,26,3,1,True,High,Clear,1,2,0,3,1,4,0.2754992,0.2276241,0,0.5031233,0.2853519,0.7884752,0.2448052,0,0,0,0,4,4,0,0.12863,0,0.12863,0.1243097,0.2529397,0,4.707809,4.382214,0,4.874046,4.52898,0.2669907,1,0.95,2.440717,2.521076,7.008591,7,6,6
12,1,2,1,False,Low,Clear,2,0,0,2,0,2,0.2871722,0.2213459,0,0.5085181,0.1562825,0.6648006,0.0703992,2,1,0,3,1,4,0.0625955,0.6598234,0,0.7224189,0.2943657,1.016785,0.9138107,4.609993,4.285616,0.3243766,4.692398,4.264074,0.5216885,1,0.78,2.639506,2.437817,6.777131,5,5,5
12,11,4,1,True,Low,Clear,2,4,0,6,0,6,0.4647314,0.354952,0,0.8196834,0.2251023,1.044786,0.0886772,0,0,0,0,4,4,0.0676598,0.2029636,0,0.2706234,0.2299999,0.5006233,0,4.522972,4.35329,0.1342411,4.755585,4.429862,0.3411622,1,0.98,2.313827,2.429732,6.754654,7,6,7
13,30,3,2,True,High,Clear,0,0,0,0,8,8,0,0,0,0,1.907025,1.907025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.352158,4.110683,0.2441196,0,0,0,0,0.00,0,0,0,2,3,3
13,15,4,2,True,Low,Clear,0,0,0,0,6,6,0,0,0,0,0.9983432,0.9983432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.359825,4.165689,0.2604432,4.444366,4.279317,0.1636457,1,1.22,2.289993,0.439207,1.411301,5,5,5
13,25,2,1,True,High,Clear,0,0,0,0,2,2,0,0,0,0,0.1766645,0.1766645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.177063,4.009065,0.1679978,4.337036,4.167197,0.1642642,1,0.47,2.268204,2.911646,8.094377,7,6,4
13,7,4,2,False,Low,Clear,0,0,0,0,6,6,0,0,0,0,0.8464999,0.8464999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.244698,4.132826,0.1909556,4.390808,4.204797,0.2459149,1,1.28,2.317874,0.3622928,1.106186,6,6,7
13,30,3,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.485718,4.268418,0.184155,1,-0.10,2.562473,1.219195,6.141449,7,5,5
13,19,4,1,False,High,Clear,0,0,0,0,4,4,0,0,0,0,0.7227729,0.7227729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.053665,3.94444,0.2009354,4.094215,3.874075,0.23244,1,0.96,2.631833,2.200608,6.117692,7,7,6
13,29,2,2,True,High,Clear,0,0,0,0,2,2,0,0,0,0,0.2889212,0.2889212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.203957,3.980829,0.2231276,4.2817,4.072051,0.1749396,1,0.44,2.593272,0.7841884,3.122086,6,6,6
